strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,classification,expected_by_0point5_cad,ct_material_occupancy,mean_intensity,length_um,trimmed_length_um,longest_gap_um,estimated_missing_volume_mm3,nominal_sampled_volume_mm3,centroid_x_um,centroid_y_um,centroid_z_um,aspect_ratio,sphericity,voxel_size_um
1775,1015,1021,1,8,72,"0,8,0",Missing_Unintentional,False,0.0,32724.470703125,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,7259.942584991455,44211.067282104494,4866.628114395142,2.919954013824463,0.7571805293589084,58.09
1800,1024,1035,2,8,73,"1,8,0",Missing_Unintentional,False,0.0,33079.98828125,3237.4385502243044,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,11823.73482574463,44178.04064941406,2576.534501914978,2.919954013824463,0.7587301761410294,58.09
1801,1025,1035,3,8,73,"1,8,0",Missing_Unintentional,False,0.0,32610.92578125,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,9546.308291931153,44193.75444824219,2574.6336534500124,2.919954013824463,0.7571805293589084,58.09
1802,1026,1035,2,8,73,"1,8,0",Missing_Unintentional,False,0.0,33036.17578125,3237.438107032776,1942.4630126953125,2035.441543956757,0.741323709487915,0.741323709487915,9537.37000518799,44195.34993774414,4868.528962860108,2.919954013824463,0.758730135471581,58.09
1803,1029,1035,1,8,73,"1,8,0",Missing_Unintentional,False,0.0,33015.12109375,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,11814.796539001465,44179.636138916016,4870.429811325073,2.919954013824463,0.7571805293589084,58.09
1828,1038,1049,2,8,74,"2,8,0",Missing_Unintentional,False,0.0,33530.80859375,3237.4389934158326,1942.4635009765625,2035.441543956757,0.7413238883018494,0.7413238883018494,16378.589666137696,44146.60950622559,2580.3361988449096,2.919954013824463,0.7587302574799231,58.09
1829,1039,1049,3,8,74,"2,8,0",Missing_Unintentional,False,0.0,33257.3125,3227.525906906128,1936.515625,2035.441543956757,0.7390539646148682,0.7390539646148682,14101.16313232422,44162.32685058594,2578.435350379944,2.919954013824463,0.7571806514920346,58.09
1830,1040,1049,2,8,74,"2,8,0",Missing_Unintentional,False,0.0,33221.66796875,3237.4387718200687,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,14092.223959198,44163.92234008789,4872.330659790039,2.919954013824463,0.7587301761410294,58.09
1831,1043,1049,1,8,74,"2,8,0",Missing_Unintentional,False,0.0,33177.30859375,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,16369.651379394532,44148.208541259766,4874.231508255005,2.919954013824463,0.7571805293589084,58.09
1856,1052,1063,2,8,75,"3,8,0",Missing_Unintentional,False,0.0,33856.609375,3237.437885437012,1942.4627685546875,2035.441543956757,0.7413235902786255,0.7413235902786255,20933.444506530763,44115.185454101564,2584.1378957748416,2.919954013824463,0.7587300541326808,58.09
1857,1053,1063,3,8,75,"3,8,0",Missing_Unintentional,False,0.0,33627.0703125,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,18656.017972717287,44130.89925292969,2582.237047309876,2.919954013824463,0.7571805293589084,58.09
1858,1054,1063,2,8,75,"3,8,0",Missing_Unintentional,False,0.0,33263.1015625,3237.4387718200687,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,18647.07791320801,44132.49474243164,4876.132356719971,2.919954013824463,0.7587301761410294,58.09
1859,1057,1063,1,8,75,"3,8,0",Missing_Unintentional,False,0.0,33238.66796875,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,20924.5062197876,44116.78094360352,4878.033205184936,2.919954013824463,0.7571805293589084,58.09
1884,1066,1077,2,8,76,"4,8,0",Missing_Unintentional,False,0.0,34025.30078125,3237.4398797988893,1942.4639892578125,2035.441543956757,0.7413240671157837,0.7413240671157837,25488.299346923828,44083.754310913086,2587.939371109009,2.919954013824463,0.7587303794882555,58.09
1885,1067,1077,3,8,76,"4,8,0",Missing_Unintentional,False,0.0,33889.9765625,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,23210.87104034424,44099.46810974121,2586.038522644043,2.919954013824463,0.7571805293589084,58.09
1886,1068,1077,2,8,76,"4,8,0",Missing_Unintentional,False,0.0,33162.29296875,3237.437885437012,1942.4627685546875,2035.441543956757,0.7413235902786255,0.7413235902786255,23201.932753601075,44101.06714477539,4879.934053649903,2.919954013824463,0.7587300541326808,58.09
1887,1071,1077,1,8,76,"4,8,0",Missing_Unintentional,False,0.000774293439462781,33274.98828125,3227.5252421188356,1936.51513671875,2035.441543956757,0.7384815812110901,0.7390537858009338,25479.35928741455,44085.34980041504,4881.83445892334,2.919954013824463,0.7567896528896335,58.09
1912,1080,1091,2,8,77,"5,8,0",Missing_Unintentional,False,0.0,34021.28515625,3237.4361126708986,1942.461669921875,2035.441543956757,0.7413231730461121,0.7413231730461121,30043.152414550783,44052.323167724615,2591.7410680389407,2.919954013824463,0.7587297694464956,58.09
1913,1081,1091,3,8,77,"5,8,0",Missing_Unintentional,False,0.0,34099.5,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,27765.727653503418,44068.03696655274,2589.8402195739745,2.919954013824463,0.7571805293589084,58.09
1914,1082,1091,2,8,77,"5,8,0",Missing_Unintentional,False,0.0,33120.84765625,3237.440322990418,1942.46435546875,2035.441543956757,0.741324245929718,0.741324245929718,27756.78759399414,44069.63245605469,4883.7357505798345,2.919954013824463,0.758730501496578,58.09
1915,1085,1091,1,8,77,"5,8,0",Missing_Unintentional,False,0.0,33136.890625,3227.5241341400147,1936.5145263671875,2035.441543956757,0.73905348777771,0.73905348777771,30034.21412780762,44053.91865722657,4885.636155853272,2.919954013824463,0.7571803258036761,58.09
1940,1094,1105,2,8,78,"6,8,0",Missing_Unintentional,False,0.0,33823.2109375,3237.4425389480593,1942.4656982421875,2035.441543956757,0.7413247227668762,0.7413247227668762,34598.009027709966,44020.895570068365,2595.5427649688722,2.919954013824463,0.7587308268520565,58.09
1941,1095,1105,3,8,78,"6,8,0",Missing_Unintentional,False,0.0,34047.9140625,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,32320.57894836426,44036.60936889649,2593.6419165039065,2.919954013824463,0.7571805293589084,58.09
1942,1096,1105,2,8,78,"6,8,0",Missing_Unintentional,False,0.0,32912.04296875,3237.4376638412477,1942.462646484375,2035.441543956757,0.7413235902786255,0.7413235902786255,32311.640661621095,44038.20485839844,4887.537447509766,2.919954013824463,0.7587300541326808,58.09
1943,1099,1105,1,8,78,"6,8,0",Missing_Unintentional,False,0.0,33028.76953125,3227.5279012680057,1936.5167236328125,2035.441543956757,0.7390543222427368,0.7390543222427368,34589.070740966796,44022.49105957032,4889.437852783203,2.919954013824463,0.7571808957582575,58.09
1968,1108,1119,2,8,79,"7,8,0",Missing_Unintentional,False,0.0,33346.203125,3237.4374422454835,1942.462646484375,2035.441543956757,0.7413235902786255,0.7413235902786255,39152.865640869146,43989.46797241211,2599.3444618988037,2.919954013824463,0.7587300541326808,58.09
1969,1109,1119,3,8,79,"7,8,0",Missing_Unintentional,False,0.0,33738.73046875,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,36875.43910705567,44005.18177124023,2597.443613433838,2.919954013824463,0.7571805293589084,58.09
1970,1110,1119,2,8,79,"7,8,0",Missing_Unintentional,False,0.0,32693.0703125,3237.440322990418,1942.46435546875,2035.441543956757,0.741324245929718,0.741324245929718,36866.5008203125,44006.77726074219,4891.3391444396975,2.919954013824463,0.758730501496578,58.09
1971,1113,1119,1,8,79,"7,8,0",Missing_Unintentional,False,0.0,32831.859375,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,39143.927354125975,43991.06346191406,4893.239549713135,2.919954013824463,0.7571805293589084,58.09
2000,1122,1133,3,8,80,"8,8,0",Missing_Unintentional,False,0.0,31589.140625,3237.4374422454835,1942.462646484375,2035.441543956757,0.7413235902786255,0.7413235902786255,43707.7187084961,43958.03682922364,2603.1461588287357,2.919954013824463,0.7587300541326808,58.09
2001,1123,1133,3,8,80,"8,8,0",Missing_Unintentional,False,0.0,32974.81640625,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,41430.29217468262,43973.75062805176,2601.2453103637695,2.919954013824463,0.7571805293589084,58.09
2002,1124,1133,2,8,80,"8,8,0",Missing_Unintentional,False,0.0,32548.365234375,3237.437885437012,1942.4627685546875,2035.441543956757,0.7413235902786255,0.7413235902786255,41421.353887939455,43975.34966308594,4895.140841369629,2.919954013824463,0.7587300541326808,58.09
2003,1127,1133,2,8,80,"8,8,0",Missing_Unintentional,False,0.0019357335986569524,32651.32421875,3227.5252421188356,1936.51513671875,2035.441543956757,0.7376231551170349,0.7390537858009338,43698.780421752934,43959.63231872559,4897.041246643067,2.919954013824463,0.7562030673623973,58.09
2251,1270,1272,8,8,90,"0,1,1",Missing_Intentional,True,0.0077429343946278095,31988.443359375,3226.4004220199586,1935.8404541015625,1938.5157561492924,0.7330758571624756,0.7387962937355042,4733.77303314209,8816.557098846437,8403.933376617431,2.780908584594727,0.785008130350071,58.09
2289,1291,1298,2,8,92,"2,1,1",Missing_Intentional,True,0.000774293439462781,32122.5703125,3241.01621383667,1944.60986328125,2035.441543956757,0.7415684461593628,0.7421430349349976,12724.420559387208,11045.442637329103,7257.292742843629,2.919954013824463,0.7588971150424365,58.09
2303,1300,1297,8,8,92,"2,1,1",Missing_Intentional,True,0.003097173757851124,32168.544921875,3241.01621383667,1944.60986328125,2035.441543956757,0.7398445010185242,0.7421430349349976,14986.666896972658,8745.04371383667,7265.539650802612,2.919954013824463,0.757720505806573,58.09
2359,1333,1339,2,8,95,"5,1,1",Missing_Intentional,True,0.009678668342530727,31393.994140625,3226.399535636902,1935.8397216796875,1938.5157561492924,0.7316454648971558,0.7387959957122803,27532.167490844728,10942.499881896973,6122.70071395874,2.780908584594727,0.7839866489441618,58.09
3256,1846,1845,8,4,131,"5,5,1",Missing_Intentional,True,0.011227254755795002,31620.267578125,3225.5696595001223,1935.341796875,1938.5157561492924,0.7303134799003601,0.7386059761047363,29906.93306640625,26921.17655883789,8374.074676971437,2.780908584594727,0.7830348440859587,58.09
3779,2145,2151,3,8,153,"0,8,1",Missing_Unintentional,False,0.006968641187995672,32058.142578125,3226.399314041138,1935.8397216796875,1938.5157561492924,0.7336475849151611,0.7387959957122803,4970.4541505432135,43085.23670654297,6014.847839584351,2.780908584594727,0.7854162305595271,58.09
3781,2145,2152,3,8,153,"0,8,1",Missing_Unintentional,False,0.002322880318388343,32210.982421875,3241.0164354324343,1944.60986328125,2035.441543956757,0.7404191493988037,0.7421430349349976,3827.270853881836,43093.89135070801,7160.844959259033,2.919954013824463,0.7581128103278904,58.09
3788,2144,2155,2,8,153,"0,8,1",Missing_Unintentional,False,0.0,32257.77734375,3237.4387718200687,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,7251.003411865235,44212.66277160645,7160.523202209473,2.919954013824463,0.7587301761410294,58.09
3789,2145,2155,3,8,153,"0,8,1",Missing_Unintentional,False,0.0,32206.806640625,3227.5254637146,1936.515380859375,2035.441543956757,0.7390538454055786,0.7390538454055786,4973.575991668701,44228.37657043457,7158.622796936035,2.919954013824463,0.7571805700699515,58.09
3790,2146,2155,2,8,153,"0,8,1",Missing_Unintentional,False,0.0,31478.837890625,3237.4385502243044,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,4964.637704925537,44229.972059936525,9452.518327941894,2.919954013824463,0.7587301761410294,58.09
3791,2149,2155,1,8,153,"0,8,1",Missing_Unintentional,False,0.0,31585.54296875,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,7242.065125122071,44214.2582611084,9454.418733215332,2.919954013824463,0.7571805293589084,58.09
3816,2158,2169,2,8,154,"1,8,1",Missing_Unintentional,False,0.0,32364.109375,3237.4385502243044,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,11805.858252258302,44181.23162841797,7164.324899139405,2.919954013824463,0.7587301761410294,58.09
3817,2159,2169,3,8,154,"1,8,1",Missing_Unintentional,False,0.0,32330.119140625,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,9528.430832061767,44196.94542724609,7162.424493865968,2.919954013824463,0.7571805293589084,58.09
3818,2160,2169,2,8,154,"1,8,1",Missing_Unintentional,False,0.0,31626.095703125,3237.438107032776,1942.4630126953125,2035.441543956757,0.741323709487915,0.741323709487915,9519.491658935547,44198.54091674805,9456.31913848877,2.919954013824463,0.758730135471581,58.09
3819,2163,2169,1,8,154,"1,8,1",Missing_Unintentional,False,0.0,31591.869140625,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,11796.919079132082,44182.82711791992,9458.220430145264,2.919954013824463,0.7571805293589084,58.09
3844,2172,2183,2,8,155,"2,8,1",Missing_Unintentional,False,0.0,32329.630859375,3237.437885437012,1942.4627685546875,2035.441543956757,0.7413235902786255,0.7413235902786255,16360.713092651367,44149.80403076172,7168.126596069336,2.919954013824463,0.7587300541326808,58.09
3845,2173,2183,3,8,155,"2,8,1",Missing_Unintentional,False,0.0,32224.22265625,3227.5265716934205,1936.51611328125,2035.441543956757,0.7390541434288025,0.7390541434288025,14083.285672454835,44165.517829589844,7166.226190795899,2.919954013824463,0.757180773625151,58.09
3846,2174,2183,2,8,155,"2,8,1",Missing_Unintentional,False,0.0,31619.033203125,3237.439215011597,1942.4637451171875,2035.441543956757,0.7413239479064941,0.7413239479064941,14074.346499328614,44167.116864624026,9460.12172180176,2.919954013824463,0.7587302981493682,58.09
3847,2177,2183,1,8,155,"2,8,1",Missing_Unintentional,False,0.0,31637.16796875,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,16351.774805908204,44151.39952026367,9462.022127075195,2.919954013824463,0.7571805293589084,58.09
3872,2186,2197,2,8,156,"3,8,1",Missing_Unintentional,False,0.0,32171.6328125,3237.4389934158326,1942.4635009765625,2035.441543956757,0.7413238883018494,0.7413238883018494,20915.566160278322,44118.37643310547,7171.928292999268,2.919954013824463,0.7587302574799231,58.09
3873,2187,2197,3,8,156,"3,8,1",Missing_Unintentional,False,0.0,32207.080078125,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,18638.139626464847,44134.090231933595,7170.027887725831,2.919954013824463,0.7571805293589084,58.09
3874,2188,2197,2,8,156,"3,8,1",Missing_Unintentional,False,0.0,31590.658203125,3237.4374422454835,1942.462646484375,2035.441543956757,0.7413235902786255,0.7413235902786255,18629.20133972168,44135.68572143555,9463.922532348633,2.919954013824463,0.7587300541326808,58.09
3875,2191,2197,1,8,156,"3,8,1",Missing_Unintentional,False,0.0,31648.125,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,20906.62787353516,44119.97192260742,9465.823824005127,2.919954013824463,0.7571805293589084,58.09
3900,2200,2211,2,8,157,"4,8,1",Missing_Unintentional,False,0.0,32158.76171875,3237.4376638412477,1942.462646484375,2035.441543956757,0.7413235902786255,0.7413235902786255,25470.421000671387,44086.94528991699,7175.729989929199,2.919954013824463,0.7587300541326808,58.09
3901,2201,2211,3,8,157,"4,8,1",Missing_Unintentional,False,0.0,32177.87890625,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,23192.994466857912,44102.662634277345,7173.829584655762,2.919954013824463,0.7571805293589084,58.09
3902,2202,2211,2,8,157,"4,8,1",Missing_Unintentional,False,0.0,31494.912109375,3237.4387718200687,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,23184.054407348634,44104.2581237793,9467.725115661622,2.919954013824463,0.7587301761410294,58.09
3903,2205,2211,1,8,157,"4,8,1",Missing_Unintentional,False,0.0,31662.5234375,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,25461.482713928224,44088.540779418945,9469.625520935058,2.919954013824463,0.7571805293589084,58.09
3928,2214,2225,2,8,158,"5,8,1",Missing_Unintentional,False,0.0,32125.529296875,3237.437885437012,1942.4627685546875,2035.441543956757,0.7413235902786255,0.7413235902786255,30025.275841064456,44055.51414672852,7179.531686859132,2.919954013824463,0.7587300541326808,58.09
3929,2215,2225,3,8,158,"5,8,1",Missing_Unintentional,False,0.0,32288.099609375,3227.5265716934205,1936.51611328125,2035.441543956757,0.7390541434288025,0.7390541434288025,27747.849307250977,44071.23149108887,7177.631281585694,2.919954013824463,0.757180773625151,58.09
3930,2216,2225,2,8,158,"5,8,1",Missing_Unintentional,False,0.0,31551.49609375,3237.4387718200687,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,27738.911020507814,44072.82698059082,9471.525926208496,2.919954013824463,0.7587301761410294,58.09
3931,2219,2225,1,8,158,"5,8,1",Missing_Unintentional,False,0.0,31723.923828125,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,30016.33755432129,44057.113181762696,9473.427217864992,2.919954013824463,0.7571805293589084,58.09
3956,2228,2239,2,8,159,"6,8,1",Missing_Unintentional,False,0.0,32113.625,3237.440322990418,1942.46435546875,2035.441543956757,0.741324245929718,0.741324245929718,34580.12890869141,44024.09009460449,7183.333383789063,2.919954013824463,0.758730501496578,58.09
3957,2229,2239,3,8,159,"6,8,1",Missing_Unintentional,False,0.0,32420.21484375,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,32302.702374877932,44039.8003479004,7181.432978515625,2.919954013824463,0.7571805293589084,58.09
3958,2230,2239,2,8,159,"6,8,1",Missing_Unintentional,False,0.0,31548.27734375,3237.4374422454835,1942.462646484375,2035.441543956757,0.7413235902786255,0.7413235902786255,32293.76408813477,44041.39938293457,9475.328509521485,2.919954013824463,0.7587300541326808,58.09
3959,2233,2239,1,8,159,"6,8,1",Missing_Unintentional,False,0.0,31804.9609375,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,34571.19062194824,44025.685584106446,9477.228914794923,2.919954013824463,0.7571805293589084,58.09
3984,2242,2253,2,8,160,"7,8,1",Missing_Unintentional,False,0.0,32081.880859375,3237.440322990418,1942.46435546875,2035.441543956757,0.741324245929718,0.741324245929718,39134.98906738281,43992.658951416015,7187.135080718995,2.919954013824463,0.758730501496578,58.09
3985,2243,2253,3,8,160,"7,8,1",Missing_Unintentional,False,0.0,32348.13671875,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,36857.55898803711,44008.37275024414,7185.2346754455575,2.919954013824463,0.7571805293589084,58.09
3986,2244,2253,2,8,160,"7,8,1",Missing_Unintentional,False,0.0,31553.486328125,3237.4398797988893,1942.4639892578125,2035.441543956757,0.7413240671157837,0.7413240671157837,36848.61715576172,44009.96823974609,9479.12932006836,2.919954013824463,0.7587303794882555,58.09
3987,2247,2253,1,8,160,"7,8,1",Missing_Unintentional,False,0.0,31813.66015625,3227.5250205230714,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,39126.04723510743,43994.25444091797,9481.030611724855,2.919954013824463,0.7571805293589084,58.09
4016,2256,2267,3,8,161,"8,8,1",Missing_Unintentional,False,0.0,31967.435546875,3237.437885437012,1942.4627685546875,2035.441543956757,0.7413235902786255,0.7413235902786255,43689.84213500977,43961.231353759766,7190.936777648926,2.919954013824463,0.7587300541326808,58.09
4017,2257,2267,3,8,161,"8,8,1",Missing_Unintentional,False,0.0,32294.130859375,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,41412.41560119629,43976.94515258789,7189.036372375489,2.919954013824463,0.7571805293589084,58.09
4018,2258,2267,2,8,161,"8,8,1",Missing_Unintentional,False,0.0,31614.16015625,3237.4398797988893,1942.4639892578125,2035.441543956757,0.7413240671157837,0.7413240671157837,41403.47731445313,43978.54064208984,9482.931903381348,2.919954013824463,0.7587303794882555,58.09
4019,2261,2267,2,8,161,"8,8,1",Missing_Unintentional,False,0.0003871467197313905,31930.0078125,3227.5250205230714,1936.51513671875,2035.441543956757,0.738767683506012,0.7390537858009338,43680.90384826661,43962.82684326172,9484.832308654786,2.919954013824463,0.7569851037388204,58.09
4101,2308,2304,8,4,164,"2,0,2",Missing_Intentional,True,0.001548586878925562,31792.51171875,3234.1923938751224,1940.515380859375,2035.441543956757,0.7394335865974426,0.7405804395675659,14929.482780456543,4180.46170578003,14159.9179196167,2.919954013824463,0.757439917916003,58.09
4495,2533,2529,4,8,180,"0,2,2",Missing_Intentional,True,0.001548586878925562,31970.876953125,3234.1928370666506,1940.515869140625,2035.441543956757,0.739433765411377,0.7405806183815002,5904.626549682617,15665.150580444337,11826.689140472412,2.919954013824463,0.7574400400282149,58.09
4661,2630,2626,8,4,187,"7,2,2",Missing_Intentional,True,0.008130080997943878,32212.232421875,3234.1932802581787,1940.51611328125,1938.5157561492924,0.7345597147941589,0.740580677986145,37764.48840393066,13162.056238708497,14153.54305267334,2.780908584594727,0.7860670909635229,58.09
4747,2679,2684,2,8,191,"2,3,2",Missing_Intentional,True,0.0003871467197313905,31819.654296875,3241.014884262085,1944.6090087890625,2035.441543956757,0.7418554425239563,0.7421427369117737,12743.152492523193,17904.285366210937,14119.940270996094,2.919954013824463,0.7590929042673391,58.09
4752,2684,2682,8,4,191,"2,3,2",Missing_Intentional,True,0.0,31771.3359375,3227.5254637146,1936.515380859375,2035.441543956757,0.7390538454055786,0.7390538454055786,13889.45763031006,19038.770585937502,14117.718995056153,2.919954013824463,0.7571805700699515,58.09
4931,2784,2781,8,8,198,"0,4,2",Missing_Intentional,True,0.008517228066921234,32031.400390625,3241.014884262085,1944.6090087890625,1938.5157561492924,0.7358217835426331,0.7421427369117737,5950.17511581421,22519.203295288087,11807.65051879883,2.780908584594727,0.78696721006173,58.09
5066,2861,2868,2,8,204,"6,4,2",Missing_Intentional,True,0.013162989169359207,32055.7421875,3237.438107032776,1942.4630126953125,1841.5899683418277,0.7315657138824463,0.741323709487915,32124.057188110353,21197.740888061526,14126.579280090333,2.6418631553649905,0.8186230525941688,58.09
5223,2952,2949,8,8,210,"3,5,2",Missing_Intentional,True,0.003097173757851124,31944.431640625,3241.01621383667,1944.60986328125,2035.441543956757,0.7398445010185242,0.7421430349349976,19645.10623413086,26994.287206115725,11806.363490600586,2.919954013824463,0.757720505806573,58.09
5621,3179,3187,2,8,227,"2,7,2",Missing_Intentional,True,0.006581494584679604,31065.1875,3226.3999788284304,1935.8399658203125,1938.5157561492924,0.7339337468147278,0.7387961149215698,16294.16345275879,36155.79888549805,10631.180879211426,2.780908584594727,0.7856204535829323,58.09
5804,3278,3289,2,8,234,"0,8,2",Missing_Unintentional,False,0.0,31421.875,3237.4389934158326,1942.4635009765625,2035.441543956757,0.7413238883018494,0.7413238883018494,7233.12595199585,44215.85729614258,11748.314264221191,2.919954013824463,0.7587302574799231,58.09
5805,3279,3289,3,8,234,"0,8,2",Missing_Unintentional,False,0.0,31425.2421875,3227.525906906128,1936.515625,2035.441543956757,0.7390539646148682,0.7390539646148682,4955.698531799317,44231.571094970706,11746.413858947755,2.919954013824463,0.7571806514920346,58.09
5806,3280,3289,2,8,234,"0,8,2",Missing_Unintentional,False,0.0,31358.609375,3237.438107032776,1942.4630126953125,2035.441543956757,0.741323709487915,0.741323709487915,4946.759801864624,44233.16658447266,14040.308503570557,2.919954013824463,0.758730135471581,58.09
5807,3283,3289,1,8,234,"0,8,2",Missing_Unintentional,False,0.0,31402.775390625,3227.5252421188356,1936.51513671875,2035.441543956757,0.7390537858009338,0.7390537858009338,7224.187665252686,44217.452785644535,14042.209795227052,2.919954013824463,0.7571805293589084,58.09
5823,3293,3299,3,8,235,"1,8,2",Missing_Intentional,True,0.0077429343946278095,31477.28125,3226.3988708496095,1935.83935546875,1938.5157561492924,0.7330753803253174,0.738795816898346,9507.431531066895,43057.00008789063,10606.440155334474,2.780908584594727,0.7850077899386544,58.09
5832,3292,3303,2,8,235,"1,8,2",Missing_Unintentional,False,0.0,31506.794921875,3237.4387718200687,1942.4632568359375,2035.441543956757,0.7413237690925598,0.7413237690925598,11787.97990600586,44184.4261529541,11752.115961151123,2.919954013824463,0.7587301761410294,58.09
