strut_id,classification,screening_status,ct_material_occupancy,thickness_proxy_um,distance_from_nominal_median_um,centroid_x_um,centroid_y_um,centroid_z_um,excess_voxels,excess_fraction_of_mask
488,Nominal,overly_thick,1.000000000,697.080000,355.973282,13821.985265655518,13301.214833068849,1517.1587232589723,382,0.0012676794828398676
489,Nominal,overly_thick,1.000000000,697.080000,355.973282,16115.858637084963,13289.550032043458,1519.059571723938,404,0.0013406872017468756
490,Nominal,overly_thick,1.000000000,697.080000,355.973282,16127.530529174806,15583.417198791505,1512.7135122299196,387,0.0012842721462278238
491,Nominal,overly_thick,1.000000000,697.080000,355.973282,13833.654498596192,15595.080227050783,1510.8126637649536,382,0.0012676794828398676
492,Nominal,overly_thick,0.703058481,584.491700,243.384982,12674.113002624512,13310.224030456544,2663.156064529419,78,0.0002588455488521195
493,Nominal,overly_thick,0.617499053,547.773188,206.666469,12685.783121948243,15604.09119720459,2656.8100050354005,76,0.000252208483496937
496,Nominal,overly_thick,0.821912527,631.968486,290.861768,13815.215958251954,12157.459819335938,2667.279518508911,95,0.00031526060437117126
497,Nominal,overly_thick,0.701122701,583.686484,242.579766,16109.090216064455,12145.795018310548,2669.180366973877,148,0.0004911428362835089
501,Nominal,overly_thick,0.747193158,602.558290,261.451571,13826.886077575684,14451.325213317872,2660.933459014893,129,0.00042809071540927463
504,Nominal,overly_thick,0.830042601,635.086402,293.979683,16120.760335388184,14439.661298675537,2662.8343074798586,120,0.00039822392131095316
507,Nominal,overly_thick,0.648083627,561.174783,220.068065,14967.989033203126,13298.561002197266,2665.056912994385,115,0.00038163125792299677
511,Nominal,overly_thick,0.753000379,604.895314,263.788595,14979.657379760743,15592.428168945313,2658.7108535003663,110,0.0003650385945350404
512,Nominal,overly_thick,1.000000000,697.080000,355.973282,18409.73289489746,13277.886117401124,1520.960420188904,405,0.0013440057344244669
513,Nominal,overly_thick,1.000000000,697.080000,355.973282,20703.608925476074,13266.22220275879,1522.8612686538697,397,0.0013174574730037366
514,Nominal,overly_thick,1.000000000,697.080000,355.973282,20715.279044799805,15560.087596740723,1516.515209159851,383,0.0012709980155174588
515,Nominal,overly_thick,1.000000000,697.080000,355.973282,18421.404786987307,15571.752397766115,1514.6143606948854,382,0.0012676794828398676
516,Nominal,overly_thick,0.778939247,615.225624,274.118906,17261.863291015627,13286.896201171876,2666.957761459351,140,0.00046459457486277867
517,Nominal,overly_thick,0.762679040,608.770401,267.663682,17273.531637573244,15580.763367919923,2660.611701965332,139,0.0004612760421851874
520,Nominal,overly_thick,0.814943850,629.283676,288.176958,18402.964473876953,12134.130217285157,2671.0812154388427,148,0.0004911428362835089
521,Nominal,overly_thick,0.843592703,640.249178,299.142460,20696.84050445557,12122.466302642822,2672.982063903809,159,0.0005276466957370129
525,Nominal,overly_thick,0.789779305,619.491708,278.384989,18414.634593200684,14427.997384033204,2664.7351559448243,143,0.0004745501728955525
528,Nominal,overly_thick,0.852109969,643.473173,302.366455,20708.508851013186,14416.332583007814,2666.63600440979,168,0.0005575134898353344
531,Nominal,overly_thick,0.759581864,607.533060,266.426342,19555.737548828125,13275.231400146486,2668.8586099243166,153,0.0005077354996714653
535,Nominal,overly_thick,0.826558292,633.752034,292.645315,19567.405895385742,15569.098566894532,2662.5125504302982,172,0.0005707876205456995
536,Nominal,overly_thick,1.000000000,697.080000,355.973282,22997.483183288576,13254.557401733398,1524.7621171188355,391,0.001297546276938189
537,Nominal,overly_thick,1.000000000,697.080000,355.973282,25291.357441101074,13242.893487091065,1526.6629655838015,394,0.0013075018749709628
538,Nominal,overly_thick,1.000000000,697.080000,355.973282,25303.027560424805,15536.759767456055,1520.3169060897828,401,0.0013307316037141019
539,Nominal,overly_thick,1.000000000,697.080000,355.973282,23009.153302612307,15548.424568481447,1518.416057624817,393,0.0013041833422933716
